  0.0000000e+000,  8.8536546e-003,
  1.2500000e+002,  6.0398596e-003,
  2.5000000e+002,  1.7968769e-003,
  3.7500000e+002,  2.5098061e-004,
  5.0000000e+002,  9.8818246e-005,
  6.2500000e+002,  1.2430670e-004,
  7.5000000e+002,  2.3855696e-004,
  8.7500000e+002,  4.6248669e-004,
  1.0000000e+003,  8.3906739e-004,
  1.1250000e+003,  1.4439913e-003,
  1.2500000e+003,  2.3334183e-003,
  1.3750000e+003,  3.5695091e-003,
  1.5000000e+003,  5.2572916e-003,
  1.6250000e+003,  7.4854315e-003,
  1.7500000e+003,  1.0493251e-002,
  1.8750000e+003,  1.4287707e-002,
  2.0000000e+003,  1.8591678e-002,
  2.1250000e+003,  2.4192169e-002,
  2.2500000e+003,  3.1014402e-002,
  2.3750000e+003,  3.8178056e-002,
  2.5000000e+003,  4.5095304e-002,
  2.6250000e+003,  5.2799236e-002,
  2.7500000e+003,  6.1319097e-002,
  2.8750000e+003,  6.9077284e-002,
  3.0000000e+003,  7.5431376e-002,
  3.1250000e+003,  8.1207378e-002,
  3.2500000e+003,  8.7012354e-002,
  3.3750000e+003,  9.2980157e-002,
  3.5000000e+003,  9.7294144e-002,
  3.6250000e+003,  1.0064336e-001,
  3.7500000e+003,  1.0375621e-001,
  3.8750000e+003,  1.0740067e-001,
  4.0000000e+003,  1.0990106e-001,
  4.1250000e+003,  1.1072243e-001,
  4.2500000e+003,  1.1072243e-001,
  4.3750000e+003,  1.1177670e-001,
  4.5000000e+003,  1.1322355e-001,
  4.6250000e+003,  1.1291745e-001,
  4.7500000e+003,  1.1012447e-001,
  4.8750000e+003,  1.1042310e-001,
  5.0000000e+003,  1.1109779e-001,
  5.1250000e+003,  1.1117305e-001,
  5.2500000e+003,  1.1124837e-001,
  5.3750000e+003,  1.1215563e-001,
  5.5000000e+003,  1.1307040e-001,
  5.6250000e+003,  1.1276462e-001,
  5.7500000e+003,  1.1345372e-001,
  5.8750000e+003,  1.1383833e-001,
  6.0000000e+003,  1.1291745e-001,
  6.1250000e+003,  1.1337701e-001,
  6.2500000e+003,  1.1406975e-001,
  6.3750000e+003,  1.1253595e-001,
  6.5000000e+003,  1.1027364e-001,
  6.6250000e+003,  1.1162551e-001,
  6.7500000e+003,  1.1245976e-001,
  6.8750000e+003,  1.1042310e-001,
  7.0000000e+003,  1.0886448e-001,
  7.1250000e+003,  1.0588472e-001,
  7.2500000e+003,  1.0215333e-001,
  7.3750000e+003,  1.0249973e-001,
  7.5000000e+003,  1.0467324e-001,
  7.6250000e+003,  1.0524160e-001,
  7.7500000e+003,  1.0389675e-001,
  7.8750000e+003,  1.0256908e-001,
  8.0000000e+003,  1.0057531e-001,
  8.1250000e+003,  9.7822433e-002,
  8.2500000e+003,  9.6311226e-002,
  8.3750000e+003,  9.5144907e-002,
  8.5000000e+003,  9.4823364e-002,
  8.6250000e+003,  9.4695102e-002,
  8.7500000e+003,  9.4056304e-002,
  8.8750000e+003,  9.1916322e-002,
  9.0000000e+003,  8.8019353e-002,
  9.1250000e+003,  8.6249974e-002,
  9.2500000e+003,  8.6016800e-002,
  9.3750000e+003,  8.4687972e-002,
  9.5000000e+003,  8.2314188e-002,
  9.6250000e+003,  7.9467228e-002,
  9.7500000e+003,  7.6770707e-002,
  9.8750000e+003,  7.4770532e-002,
  1.0000000e+004,  7.3665312e-002,
  1.0125000e+004,  7.2527295e-002,
  1.0250000e+004,  6.9971427e-002,
  1.0375000e+004,  6.7141123e-002,
  1.0500000e+004,  6.4556214e-002,
  1.0625000e+004,  6.1610364e-002,
  1.0750000e+004,  5.9198283e-002,
  1.0875000e+004,  5.7773143e-002,
  1.1000000e+004,  5.5926216e-002,
  1.1125000e+004,  5.3700340e-002,
  1.1250000e+004,  5.1842987e-002,
  1.1375000e+004,  5.0389885e-002,
  1.1500000e+004,  4.8878107e-002,
  1.1625000e+004,  4.7123756e-002,
  1.1750000e+004,  4.4942944e-002,
  1.1875000e+004,  4.3008403e-002,
  1.2000000e+004,  4.1831207e-002,
  1.2125000e+004,  4.0466471e-002,
  1.2250000e+004,  3.8152210e-002,
  1.2375000e+004,  3.6165612e-002,
  1.2500000e+004,  3.4702704e-002,
  1.2625000e+004,  3.3752846e-002,
  1.2750000e+004,  3.2740206e-002,
  1.2875000e+004,  3.1522358e-002,
  1.3000000e+004,  3.0165498e-002,
  1.3125000e+004,  2.9023786e-002,
  1.3250000e+004,  2.7363903e-002,
  1.3375000e+004,  2.6221509e-002,
  1.3500000e+004,  2.5246151e-002,
  1.3625000e+004,  2.4224937e-002,
  1.3750000e+004,  2.3545928e-002,
  1.3875000e+004,  2.2854985e-002,
  1.4000000e+004,  2.2214365e-002,
  1.4125000e+004,  2.1286956e-002,
  1.4250000e+004,  1.9988215e-002,
  1.4375000e+004,  1.9218675e-002,
  1.4500000e+004,  1.8705290e-002,
  1.4625000e+004,  1.7900125e-002,
  1.4750000e+004,  1.7269331e-002,
  1.4875000e+004,  1.6672037e-002,
  1.5000000e+004,  1.6117218e-002,
  1.5125000e+004,  1.5528213e-002,
  1.5250000e+004,  1.5123643e-002,
  1.5375000e+004,  1.4610453e-002,
  1.5500000e+004,  1.4531550e-002,
  1.5625000e+004,  1.4679847e-002,
  1.5750000e+004,  1.3756249e-002,
  1.5875000e+004,  1.2648737e-002,
  1.6000000e+004,  1.1998225e-002,
  1.6125000e+004,  1.1342721e-002,
  1.6250000e+004,  1.0965248e-002,
  1.6375000e+004,  1.0500355e-002,
  1.6500000e+004,  1.0075618e-002,
  1.6625000e+004,  9.9805850e-003,
  1.6750000e+004,  9.7667206e-003,
  1.6875000e+004,  9.3399909e-003,
  1.7000000e+004,  8.9077549e-003,
  1.7125000e+004,  8.6639381e-003,
  1.7250000e+004,  8.5243224e-003,
  1.7375000e+004,  8.2072441e-003,
  1.7500000e+004,  7.9126631e-003,
  1.7625000e+004,  7.6338236e-003,
  1.7750000e+004,  7.3548450e-003,
  1.7875000e+004,  7.0860617e-003,
  1.8000000e+004,  6.8641710e-003,
  1.8125000e+004,  6.7216328e-003,
  1.8250000e+004,  6.5199758e-003,
  1.8375000e+004,  6.2308852e-003,
  1.8500000e+004,  5.9747993e-003,
  1.8625000e+004,  5.8586566e-003,
  1.8750000e+004,  5.6560236e-003,
  1.8875000e+004,  5.4640983e-003,
  1.9000000e+004,  5.3470157e-003,
  1.9125000e+004,  5.1760767e-003,
  1.9250000e+004,  4.9936713e-003,
  1.9375000e+004,  4.8307579e-003,
  1.9500000e+004,  4.6510667e-003,
  1.9625000e+004,  4.5606557e-003,
  1.9750000e+004,  4.4358247e-003,
  1.9875000e+004,  4.2448855e-003,
  2.0000000e+004,  4.1203215e-003,
  2.0125000e+004,  4.0511834e-003,
  2.0250000e+004,  3.9536552e-003,
  2.0375000e+004,  3.8169104e-003,
  2.0500000e+004,  3.6724469e-003,
  2.0625000e+004,  3.5024934e-003,
  2.0750000e+004,  3.4112398e-003,
  2.0875000e+004,  3.3313715e-003,
  2.1000000e+004,  3.2888009e-003,
  2.1125000e+004,  3.1836611e-003,
  2.1250000e+004,  3.0631650e-003,
  2.1375000e+004,  2.9995567e-003,
  2.1500000e+004,  2.8801737e-003,
  2.1625000e+004,  2.8318437e-003,
  2.1750000e+004,  2.8013384e-003,
  2.1875000e+004,  2.7191345e-003,
  2.2000000e+004,  2.6091460e-003,
  2.2125000e+004,  2.5360122e-003,
  2.2250000e+004,  2.5019115e-003,
  2.2375000e+004,  2.4219278e-003,
  2.2500000e+004,  2.3492660e-003,
